user_id,user_avg_stars,user_review_count,user_useful
_zBdwgXmYplJbHIlPEYWxw,4.0,6,1
fjEukWsKu9k8E0gJuRwf7w,1.0,3,0
HLTPG02-Gom0gaaG6SD-Ig,3.91,18,12
FG5oVVOpbrVqOIMr71wxsQ,5.0,2,0
XhLe1Xgm6TZpGFy4hJKJXw,3.66,32,7
u5MwksJjA_ktcQ5B15522w,1.0,1,0
pHRvpjdE12oUqIYaTvTkQA,4.07,120,94
ZzxNkiqsgVsDSBc-u1JGVg,3.22,8,9
dffTzzdj8dgCRH1_K8mY7w,2.75,4,0
NKzEQi440Dclfkn0uoXqag,3.32,18,7
hQ2YxD4vGfdgJGrufCr4qA,4.06,33,45
-qtLvX9lkqaFHtR3fUlp8Q,2.76,20,4
iT9-cHTEkzUmb85Evy7xcg,5.0,4,0
-Sz4vlU-b8jZ9UB9BYbx8g,5.0,2,0
v80qMypcZ9f6cc9PxJjrag,3.78,107,11
RWFYQ6nrnQCqwm1W-Y4ZcQ,5.0,2,0
y3xYz0bLcb-KmZzv237E0Q,4.7,89,46
H4P3urFluCvsf4F1dqXe2Q,2.05,20,19
Wab_ny2n6hUwy3YdI-KmQg,3.9,109,82
FHmlbYDg97OYAbqAIWY5Iw,4.0,39,29
EBvEs-B7IEvy6zMfK4bsIw,4.25,4,0
d9gDMYgxKMJ7npr5Tij73Q,5.0,1,0
X4cwQL_JZZnAUyCbOwz3pw,3.85,39,8
LTFaiigx7VcKPBpisSHQfg,1.0,1,0
waL4o2rYr1ZaQ7w694u2Aw,3.71,7,1
dnosMwPevfoXQkHGs69ZJw,3.5,12,5
T3bebIIZ4UrkwU6E-a8oOg,4.27,70,20
fWAlhti__QFwvlCuZUpF-g,3.88,25,1
ft4hBwStBIa-ydrmNC8ftg,4.11,9,1
8IlUMLBgMxU9nPiXCnWPIg,1.0,1,0
9FYSsIWf704EBkI4g-SZrw,3.31,12,3
1iMtOlXd7BRaCDejF1wZIA,3.98,222,84
ZUlqFtMTaVZa9bgn0aKulg,4.0,4,0
2NV3d5B5iuyajjOr8bchJQ,4.56,9,0
2VIn2HDU_3q7snH2tr5XGQ,3.62,37,18
1M3mleCXMsql01t7thlFSg,5.0,2,0
1xQsO3XAgoQD0YABLD_H5Q,5.0,3,0
IdcJeFZ37TZ3irixG1TpsA,5.0,8,0
79EyX3dFr4RFY_KeH2ntdg,3.79,14,1
QpPH72hrh7JraVPpDAr4Uw,5.0,2,0
w4yyOLwQAftJIG1ZWKUudw,3.92,11,2
j2yN5E8utL0qKBcPMGLrMA,3.43,188,48
K6p46TqX1kEQFb2c7pzkNA,3.82,11,0
BCKP1gj6vW6QfRQcl4TIBQ,5.0,1,0
tj5PH6hsGBooacBXRIAy4g,2.92,10,1
grL28mCCskSYZmy1voghZg,4.25,12,1
TY2ZouTxccDN70WNml-lZg,3.2,5,0
O6mMuvBdwfF0I2W3U6O4aw,3.0,2,0
bKFeTdZoSVkT_tbeJcVMng,3.0,27,28
puznnr7JtAffOC0stGzIkA,2.31,14,5
o4NdiAGpyqkwzUijScW97w,5.0,1,0
jxvPwLY3U0a-Cpwd7O6kPA,1.67,5,4
MSwwRNIbsv5RSIVw_LY_2Q,3.27,26,16
3oBcrrGpcVdln1VGGZn4xA,5.0,1,0
UU5vTAf_c5pmvi5NVPqm2A,3.6,80,153
3XzjttmckWkkFZKGON-64w,4.05,15,19
WHpa5UqpaEW4EKhB9ivQlw,3.0,11,0
OPesgTXlqO0KhVoQ_Ml0Pg,3.8,64,6
qmRvFrvLApOh09Fb54GhNQ,5.0,1,0
zvZ4S6NZpEF6zLWrSGOy3w,3.5,4,1
CMpKZdDzP-YpJoFC3RvGjQ,4.23,13,7
leWhIf0VpbQCh5HV8UDazQ,3.2,4,10
Gw78ju91cj9lmL_2ggFHMA,3.61,603,346
UXxdzIv_9CLyMqnjb0CYhw,2.67,3,0
vnnia9ttDsG5LTLxVlqacQ,3.75,4,1
Cbb1QMH4EE69k8iw85iBMA,4.18,16,4
JGCl9_pVdard7b316lhsmw,3.69,84,1
JBDF5whNSRZ-axKJz-YkeQ,4.0,7,0
bKk61PCJK0Ug0oI0I74eMg,3.0,11,2
_nNnl_LD5EwcGH70Lly_yQ,5.0,2,0
aFdOuSbLBeLxFNhLLTygcw,3.5,2,0
KXsqzCzc95BYZkcCBJx8vA,3.79,128,9
rPAWUsn1gtVuI4JS4n58Gw,3.81,26,1
SEOVdKrLtATJj4hrpUJbPA,4.05,41,3
5tU3CSGq3JgZkBottDARvw,3.97,79,0
7UPvABR44aSBZRBd1FEmfQ,4.41,39,12
9KtVJWzlUq-ZVO_a10QKIw,1.0,1,0
cuyfyHe52DzwbjGs_31oZw,3.63,29,2
PjwHrxT2cBr1tT918JZEMQ,3.72,97,124
qaEVoB75MkVr-Uf7F7Zyyw,3.88,136,2
q45QhoelaAvsCT7reAczvQ,5.0,4,0
OIVny4cXC6IevrYkw5EmPw,3.88,31,1
nwITCUNyJWMALWlhEu2viA,4.0,1,0
Xadckf6EghRBZvOPWIc8Rg,4.0,9,3
dXMd19AiPKiDzlm8-OxyHg,3.63,16,12
USg2m3pUYIDMqPOJt1whrg,3.93,80,17
EL0BkL0Fd9HC8O6Nm2zPgw,5.0,1,0
QjrTpAysQsvYQEGhhKgYow,3.64,142,655
MUUDiY6ubomRnY4u-DxW8Q,3.94,321,3
xxapa2w0DqwjxcPDnO7qFA,5.0,1,0
wXvFDphWCcO-uPTpCn4_MA,4.7,10,3
fiKsQfQzTY7MNTR-mct6Jw,1.67,3,0
90lQK3ytb4KLdfkZh8ViHw,4.04,46,3
JnGzl6rYBnFETX-UHv-Rbg,5.0,1,0
-BxZNMWUOsNfcsclXpc-mw,1.0,1,0
X7mVSZxStPxD4GbN_29pYQ,3.67,3,0
G0WzWtHPDHC1DfejV_xr7w,3.52,41,1
L1hKK0ea-Qg_7SAbh-8i3w,5.0,1,0
k1Sske3mAZbR7dc0fYnxGA,3.93,43,11
tD0N0EaGWTP2XmSw3LSR7Q,2.6,4,1
Usctvda4H8N97E_94RMXSg,3.95,59,0
3hZS4cGDrfOsiGesMJi4nw,4.67,3,5
aCYjSmcx4uz61ruHsPRpsQ,3.49,101,2
jLcg2922mGkCn83mxoAkzA,5.0,1,0
Lp3ljgPuZBV3Y9Fa3TlcEg,5.0,1,0
1ovy6771BH9rkT9xGSr4Kw,4.78,8,1
-4tyD87vW73HG0mQlXk0uw,3.89,9,0
I_TO4obk61zMHhyWiJS5rQ,5.0,3,0
HM9lZAHI3PiDSPDzySv-9g,5.0,2,0
iQXlMqDHIMTJoWQPKmRxdw,2.29,25,8
ZPyH5-tnA1n2_Pwb3Txgwg,5.0,1,0
bbaLRNVxGeSmaRAUHOdmvg,4.0,3,1
bgVeE4x1PqqL3Nie-OcQ1g,3.85,85,51
_rpXONW5wdhG8lHjtWEP6w,3.93,28,8
PtrNBiuTtkkUWU0F_yB2eA,3.73,146,0
hjkblI0fn4wmtf2KS1IvyA,3.67,3,0
jOpsiIFSlngy1Jmv69eCVw,5.0,4,1
4saP6_S2I2Y7rsj44EjfuA,3.38,38,0
m6LW3NhPNtnd290u0qGOmA,5.0,3,2
fqRyTToCvIKgZP0tSlmM7w,4.11,303,0
Y5-a6TXSueiXB_TfENxW-g,4.16,209,3205
FcOI58xAMA6WBDQR_FBvIQ,4.57,7,0
c7Uar5OE6P1hHOzTdMSQCg,4.48,29,6
32xC6Rx3NfzEm83g1gdewQ,3.5,14,1
pCBUU4kE-AtDutmqHH5big,3.58,111,16
lFiSVJX66IoJ_0nQat5_wA,3.85,26,0
jO8uhAUlGic0azzq6ZXb-w,5.0,3,1
hYnkP1p2VoPZNdW73f07Kw,5.0,1,0
qMQeZX6hkY1oxerW1vZVkw,4.67,6,5
etM3vKQDsQRV4e4IguzIYA,1.5,2,4
UZTJanfR7o36w9cA0ASyIw,1.0,2,0
HXOM6cG-6HZ0-2cniAkQrw,3.14,14,3
6aGgfK7rhjtBPYHrlH5m6A,3.75,43,0
-lzPwshh7a_RhCF-3dun7g,4.0,6,0
3iFvupKX_oA4W52WyDtHcg,3.4,4,0
HQPh8nKNdn1jLRfiAWdu6Q,4.26,31,0
Gf1IKu6JxRbDXkW0lI5-NQ,2.14,6,0
lNGTfiYMZ6_3zju4AmqGiQ,4.6,5,0
RGI93NoAk5GWABJd0a8cpA,4.16,274,83
whBSwawrGcjzRsL_ghTVCA,5.0,1,2
VUMoKwDKyTfZ63zw7ov2yA,5.0,2,0
YXNZSfqP2HJwIczb3Pe4Ag,4.0,2,1
_nL911hV4Gc6YJ8w7hvBrA,3.07,49,8
eb__PcADjfF8UDt7XjtIMw,4.17,6,0
2yFJJVeCGr79VIUjvLM36w,3.67,3,0
vcbBBeQ40vQPhdsZ3xanMg,1.63,25,33
eYtsC59xG-eZ9SVokVHFxg,4.06,65,519
0AafjFXFR5Pm8dNSgP1sKA,4.18,17,0
wubVatRgAROZee6GgqdlVg,3.62,434,3
bdPcn4Frr-kWtsUMMV1RNA,4.92,12,0
7ECo-eCIl7vTWh_n0wp7-w,5.0,4,0
xb2G_mlWQKE7KtSD2osU3g,1.0,1,0
EIbcY5zbSUJr7IKCLyB6aw,3.36,335,4
0zS-e8vMYWnCWjf6R9RvYg,2.56,9,12
sI2YuGglRKz-HG8DrzVc9A,3.54,33,0
tXzMzofXaKTldywa7LUEpQ,4.5,9,0
sJ3g_0_jmG3disnpjDPMKQ,5.0,3,1
KhcXcokStDLllbRNW7vKpg,3.6,5,2
bge2L92MsP2B3eBb1eYRTA,3.31,60,0
CL75sUGRhmLdC8sC7Dme4w,1.0,1,2
uG7l1Hcgnx1aVhwa-JtPdQ,3.21,14,0
lwpszNR6PG2HeBb-P-gPeA,4.48,203,22
9ax4l5E9QjDFbVolNTpPLA,4.38,192,61
S-W4Decu9tzmKen5sWaBcA,5.0,2,0
xlynctesxBjMACgpoYqEmg,4.19,65,2
Ph8kTaFmics-2lfXVxrjtA,2.88,14,5
UGv6IWhpy-zwDzDIo6kwNA,3.83,3,0
rI1d_pVACJKczzlTuXt47Q,4.33,6,9
lc8G9AftbQy9bR87mP58qw,3.56,16,0
JJH7ZMrgDiD9nhpaw0LO_w,2.83,6,16
eyREW30dVAeY8Aj26yJ6YA,3.3,19,1
HRNysSGlkeq-Fjud0k0Y4Q,5.0,2,0
OaO0lxXfWNNeeHIMvJz37w,3.71,58,3
1G_gUrCo6lGi7f4yUd-XnQ,4.5,2,0
ru5ZxZpIvgVNxVi-mVyvlQ,4.62,13,1
5ZmlhTV88sABj_kUVl9p9A,4.0,21,4
-_03cdVEnQAlMJLX11Bgbw,3.6,27,7
lLS3A-62z7oJGj1KSso53g,3.85,77,108
FiHiGLDPsNv7nzgpUXgKlw,4.29,28,0
Km7PfC94q1LAOD_V6N0GZQ,4.02,234,532
_7rbhT9gA72NqAkls9tOLQ,4.62,41,235
OEmqWfRj7WLButDxNwYJTw,5.0,4,0
JeEuSBx3Y9UvtGJxgD0lOQ,4.75,4,27
urB6iFhc3fm_lISuD1pSAQ,4.0,9,2
06gL9VaAyAl6WoYVu_nPuA,2.89,9,2
WFN-HC69ouzFDtDEMjsZkw,4.0,9,6
EALpAtyUTr4ognXMmn87fA,3.67,3,9
6cG4MsXWSVI7q0ZrQ8OI7Q,4.51,42,4
FGmdld8u0dvJa6XugNnXqw,4.03,32,0
TooUgxTu3EeX4zyVngdt8Q,5.0,2,0
Dwe5FP5Cgqar3xT6dOi8Eg,4.41,17,1
tizp6sdnLC0ZQVUou3iDlA,3.75,41,81
lAGIevpMMRszYs8BYE1Rjg,4.25,4,0
7FhCNHLlH9IZp1OxOmuUvg,2.78,7,1
QbjlE4eqVwh8Xo9V5sCV3Q,3.75,4,22
BWcZK4OsZaNlf43jmf4EoA,3.73,312,4183
HOkN2K-VH0Xbew78kH1pSw,3.67,87,7
NC2gnAA010PZRXmZDXontw,4.44,13,0
tT4FR1IFaKefW2hwOSRCxQ,4.8,5,0
D7TLClpmFkMY6EV9ucyq-w,4.04,96,99
0hHSCU-9KLLfHckwqNBa0g,5.0,1,0
VC9beVCluRuyrjbuzDy-uQ,4.29,5,11
fZPJs3BOW2PlU61adBUdCg,4.09,51,5
_2pfolkSKz_21CbL9ip5Xw,4.5,6,6
vCuqN0HkkAfF6lMM8aERiQ,3.61,25,7
8IgrRD8O-4bPGy7nN8T9eA,4.48,69,9
6ntg_88GNxRpJ_ymoBfqiw,3.67,3,0
vJ5AqpCssdeatvrdAwZZ3Q,4.0,3,0
spM6J23nS8i4PDvJLFUFSw,5.0,1,0
2e7h0LdZjyCLcpBa9UwBaw,5.0,5,0
g4-c22KGny0yB2oNCDS-QA,4.08,35,1
wAOa-ouxRlfv830FmdaOTg,3.4,10,10
qoAr_XzZZo942CxSDQoN7A,4.56,27,8
hyCnA_2fD0Adwu8LFIqHSQ,3.59,144,32
ZY-AI0VSUylvtdhQCOzFWw,3.67,5,0
ouF2ZlWoUQrNsUnXkzyJFA,5.0,2,2
OwtAig8-OxHkQCS9Xrrz-Q,4.12,86,120
2ty38LsSZkSde9KKTtE95w,4.03,27,1
ZxcohiEeUvy2QzkAIKJwuQ,4.09,46,2
8qWjbSvy6kQo0q2iEHn-sw,4.1,21,0
475UDbhnwOaxpPcCnUhNFw,3.98,122,188
6du1fgiym4-NeT0f0uegEg,3.0,4,0
neKUCb3_NO4o1h_vJ-A7pg,3.75,8,6
2xmTrkjhIpR_Jdxf_fP3Xw,2.0,5,8
Iu55D7RAAW8TACA3lN0w8Q,3.71,194,24
ORpRZBMRspfhFQnKVepyUQ,5.0,1,0
WTjNONuFBKOoGPjJEMBizw,1.0,2,0
f_5VRh79aew1cVWUmC1PJA,4.8,29,0
eoemqNqVpsHqErMrXRHp3g,5.0,2,0
Lrv120XQmmMZleHPMEJwTA,2.5,3,1
19Z_UDIykiL6R-6TQulXPQ,4.13,23,0
3OHF2AK0iEhsrLja3DJ2yA,4.2,5,2
i1yHYH4CokzdRC2BvLFAKg,3.0,2,1
S0CO8pr028391qlH9c_tKQ,3.8,193,102
_owMBYfzT9dO7FXGXXzXqA,3.43,21,24
HKkqxQsW-CEvF6zg_629YQ,4.36,11,1
yJ4nr_VGG3IC59bzVLX9XQ,4.25,4,0
R41zY8CjHEwv1qNfN-ppWA,3.83,95,164
7PbgeWBXgqPUKx8XrFJb9g,4.38,16,0
Hblw1TMtp5nGAUm3dX0rTQ,4.6,5,1
g9QKk74wtBcej4etWtJqaw,5.0,1,0
aYuYyrVpsYQIoggchCa-jQ,3.75,8,7
7446CGqGMSv-pEO4VxW-Qg,3.54,151,98
XzNUMpX5etKd1XIwMik0pw,1.0,1,0
6o3CiQzYpLse_kJx2qYfSw,3.0,4,0
kkfnQwCRAAwVDp-uYmyamQ,3.69,16,9
AGxNbcrzaWz5dA0LedHCtQ,5.0,2,0
o10nnalj_aIjgilSROYJlg,4.08,13,2
zIMuZ1k-S6X7OFW5Ez9I8Q,4.18,20,25
Q0pJxrr03CORdx_Fj-pBbg,3.64,13,3
kKI56Dtftjhc4UqaQuPP4A,3.33,6,0
_WrebyY38E960QpPQrxN9g,3.0,1,0
rIFqpcYMX3gg8opqku60mg,4.5,2,1
V0c-AS2FFCeSaV-3JfG5vA,2.67,3,0
-97V2Vl0Hn8kmFoSgeksEA,3.0,5,0
gEpExgHVyZP7KYxOprx5AQ,2.79,13,15
Y3p52PtHVI9XFrOYzqKq3w,3.83,86,6
RbZrMmyEGWFLnDNZZf6eqw,3.88,7,0
kuMk7s37PaU8RAjVYAY-Fw,5.0,5,0
ve6888YVmJgM1OuWU3FXGw,3.73,79,13
y4ifvOWay8nibfQaqNH0gQ,4.18,228,19
ts8hIxO--YwGJOoMe4ZHMw,3.11,8,19
B2n7XIQl3C0iTbQkDIFtzg,4.13,8,1
Uo1oyJ48ZGC5u-fPcUaxrA,3.8,9,0
CQ3K484vfnCAZFz5Xb_hUA,3.83,6,0
NXU2GtPhx-ApP1rSwnawGg,3.27,10,0
AWJLtEd7fDrMisNapNkr0w,2.0,3,11
xWL_SK2yC5gO6SiBYQI2ww,2.75,4,0
y-ikiOxyBfqWZx7ujZCApg,4.2,30,1
wZakwN1z1nVvX5Rw9Gu2bA,3.56,14,2
Kt-dsblXQnsUv3GjA_DFvg,5.0,1,1
DNh42X9LazuI5nL95WVuEQ,4.44,16,0
HSwED1jJE5V6bmYugTDKFQ,2.0,1,1
RlQlpEhyBQG-BaMOALH0mw,3.13,14,208
VCigLr0x9dIsEKPDqDU35A,3.92,85,9
hTit9gtkGMJUdn3zyt8P5Q,3.67,3,0
bXYkk83EoCRVI2w0M9Mxbw,3.87,270,177
lTZfppIasbYvT77OxwrkAQ,1.0,2,0
fZjVVnHxulT4T2pBpUw_0Q,5.0,2,2
LSTG3sx-aoxjfzoHOlB7uQ,3.91,22,0
E9FswlCm8DH0gbwT8W5e6g,3.0,1,9
R6IdfaqZ9kue-1Op4j8BqA,3.88,70,0
NF1ECmyus5rZI9CNh9rbZg,3.93,27,19
LPJduOmfuPAdJ_9oluJ43g,3.87,177,4
3D9G8j3xtdE8HFcShd9hhQ,3.84,1240,6842
NCMem31QBrJfkerxfk2FSw,4.07,29,7
WWcLTluQAeHKRpulhDAHwg,3.0,2,0
UBOLqXnEz4Eu5BJxpFYsFA,3.63,80,26
vg_3ZeoANSgqRZFBAmRKRg,4.31,31,7
Q00XV0-a_BMjQOnZNSrRBQ,3.19,18,2
gxVQZJVeKBUk7jEhSyqv-A,4.09,167,3
F9uH1Eib2Tpx1-FEBdMIcA,4.0,1,0
Lk6L8uJYe6lq1LDl147rRA,4.11,9,3
G-NQATMYpwSuseeW4ZdBYg,2.5,2,0
D3SuY57u-cHI0Tl4JkFN3w,4.08,166,161
R8gDuc9ALkcSrbJMicqYqA,1.44,9,0
QVyHjfqJQVBrH18d--8njg,5.0,1,0
aAtcA6EZS5SrN888mEkkKg,3.28,220,109
a4mO387_O77ebmv8AlQB3A,4.83,6,0
YMKEh_NvJ3e1GBBYSYrfeQ,1.0,1,0
m2OPtJczqrkMOLomI72iIw,4.6,5,0
Ucx__SNqOhTg2KlqyfqzGg,3.88,57,1
1iDwElw9mYu-zcol91D2BQ,4.14,7,0
lD-QCnwYctKSFU5qsH-23g,3.67,14,2
EX_rDSR51r8VtZ_lG1f81w,3.95,19,1
UsyfgPYRH5iiIaMRFpf5LQ,2.6,5,0
24V3sM53f1hCU1RmnfzCcQ,3.63,528,209
g2vEGapkoY7_i5utWuijwg,4.33,56,36
xExGBIIHknfbFPLR8P06_Q,5.0,2,0
zIXoZ5pJojqyUoslnkbnJw,5.0,1,0
8E32usSArl813PHhK2SghQ,4.53,32,10
j1ankehkjwK84ypFvoij8g,3.48,21,1
vKm1FT_mIBsVSPSpVK6NcQ,3.2,9,0
27qS88_lfAYqiCe-YiNS6g,3.82,1018,190
R9XbSCWDgDTw4Bd_2X52yw,4.06,83,10
xVSQyyLaDjTp6Wyuim5XhQ,3.53,15,0
cOgeV1GrEn8rUD5EA4u3gA,4.08,13,0
ZXQdO-Yr1gN5x063vKqm1w,3.16,85,29
sgyxhoWyhWbHM-NL4iERoA,2.15,9,1
82ornsgyQOJ_JPebGdDF7g,3.0,4,2
kCZVOKwskuXJnXwxC5LDqQ,4.0,5,0
8w-MrhgCEn0v6h4qAJ7zHA,3.56,85,246
fo9Bg7urC6NFmg1H8khTjA,3.82,49,0
B9q4IGFh5mtDwF3ha3AaPA,3.02,43,1
bROr0S4_0i62dg4OIZ40TA,3.72,576,833
xl3EBBSHrt7iHKtyJbKLCQ,3.87,36,1
DeBKDBUCrDOOVDu_ZL5o9A,4.55,11,2
jDx9-mWj8ElwXAlIgt5Mew,4.5,18,3
dQtfQILBuQ7lF5EISKfgYQ,5.0,2,0
r5K1LjRm6HDh-BS6gjUbkA,3.16,19,4
7S3jQ89GdGZDAbB1Buau_w,4.75,3,1
DRVLcDZzvmmAMjbYNMYzmg,3.67,15,3
Zh9k3wUy4woauHgGXgv7oQ,3.0,9,6
1MiD5fukVlyYXNrMz9thsA,4.2,5,0
tupTTwRYlUDzjbnAjvXp0A,5.0,1,2
AwjXDbgY2VHGlKYsdIUI-A,4.23,60,15
HAtND2hSqaOv9ac2CPRHdg,3.81,200,4
rxgVF8Izl8bcCAIehLW2zw,3.64,400,61
wM6ys83Ec1ccdkeWVI0hHQ,3.36,11,0
Uo-NZVu_SxnqK_NOdyHhPA,5.0,2,0
kxr5ZrFUgQLDMOUDPlqTGg,2.87,21,3
rTUxtqNpSnSFj4gEj1qPRw,2.67,2,1
SMjI_YGjXZ110nLDNElBvw,3.46,129,186
CkSwxkQ6SdI_Xu9_lUYzBQ,3.83,24,8
Sa6T1WUvcjuI3JtKsqZPSA,4.67,21,0
th8GEtZX7XthPnkSxr5f6g,4.14,14,0
4IntQE6Dxy8-JT9Li2vAJQ,3.79,34,12
WYAKvCoTfxmpwqgFbPAs4g,3.84,56,16
ssuWkMne1wQ6_WmxmXhl5Q,4.4,5,2
K6jTnDUtLuxyTFASgCS-gw,4.13,8,2
bfVOo4FDjWit2pivtvtPIg,5.0,1,0
Yee61-FputIjL37tJPGPHg,3.37,175,50
FWt6K4_8V1Oh-4Krnh35LA,4.09,11,0
fGqNgd0HU_K04x0MAynCKA,3.91,34,2
P4CfYus7dNZFPtvNkojfqg,3.5,10,0
8S3R4TXG_83vjzgB6MoVcQ,3.69,29,4
Sx6koXMij1leBFMXMsetDA,4.33,3,0
Xyrjofb86Xp1sfpp4_SlaQ,4.5,2,0
6axLfoZdixCx0C53NLnZHA,4.21,90,0
1oMj4g12hJlDz4gzOBFt3Q,3.27,13,35
Ova4YmZJcP0hNcD5cpOFyQ,2.83,18,51
qhE2S4AMaUVvO-GEYeNCvQ,4.39,15,2
5VZdLB_QKzhPhBV_buz6jA,4.42,17,7
YZuBzSexISrs54lsEIZinQ,3.6,96,33
fQacAGmSgWlOu8p_X9WY7g,5.0,4,0
Rh4RQd61aaxGG_qSStpiHw,3.25,4,0
96luka-K-rVS1VVzWfw80w,3.69,52,6
CsWJ19LT8HN-srO3annQ-A,3.0,2,0
ruPft7m8kzaievU2jDF80A,4.5,2,0
IvzF-gwzpwIDE5zbXbMERA,4.31,52,9
ZL5eg9inrgQwZIzwmYh_6Q,3.52,22,0
QFyr-qBXujkf6xGjsSAp0Q,4.0,3,0
PhbmI6-rAG-IWoW_uDzawA,3.55,22,0
M3wC8JtWO0hEIzWYxJd_Mw,3.67,3,1
edM_uPMilhI18slb85wB9Q,5.0,2,0
8kB7iBXLtgDoHHm_30_mTQ,3.76,41,0
t7b1lU39lHosuU9_U4jeuQ,4.27,179,146
IgreDYiHp4AJqSI18ro6LQ,4.0,4,0
lv34BMYL52biTCgDDjoVrA,4.34,50,0
BsO5c-rvelDw1J8n-b2Bog,5.0,13,21
HdrdiwMYkhWI49lmNPeziA,3.5,4,0
UXZDRVdx8eJqdqb13Bcfcg,4.27,22,6
C8HC1w0N9txbrK8ssmF4Vg,3.71,80,33
BGAf-3nxU1iKle-Ao2izuQ,4.0,4,0
EDqCWK4z3WHJnCbu3gBKCA,3.71,23,1
0f8T72An8ItaYLV7RLVP5A,4.44,68,4
SkjOTUqdeVP83E6cYOy6lg,3.3,10,0
rq-BzoHF7EsCXMWMnhzDvw,3.96,45,0
VXRQ9vjno8vYq-pUQpiKrg,3.0,14,2
TGT3T6FMq5xivl_W8HiuDg,4.6,10,2
eBNoKsNNrRy2ZuivyNDRGQ,3.64,10,0
MCaOjwWZw9XPr87t7TmvOA,3.96,49,6
AGe-JH1Mc9fzV-Th6Xjfqg,2.0,1,2
yALA8j-GtmZQeWO_gUR7Lg,3.96,156,18
9_qymZ0Vq38qoSkr9JF3rw,3.26,43,0
8NMO1O3k1sP6Gv2x9ba2ww,4.08,34,5
DVNPdJKMwS7-OXSYabIE9g,3.67,3,0
8pYGe9IKNHcbuj6NDgrqeQ,4.1,62,0
JB0gnplHFxXdn_ejSzb8mg,4.6,5,0
4jKE8DQ2qogPRiD_i4Co8g,3.33,8,7
0TmN-f78ZN0-92m64fiuuw,5.0,1,0
c1b1SMd4rXAq0cFRko_t-w,3.43,89,266
LeWInwKcKCQ_E-1vnKfT8g,1.0,1,0
c5oQaj1gBdRQ29NvHr74pg,3.5,134,1
1DUUlL9qoV9h_DBE9ga0XA,3.67,3,1
7QasrnSwif8asBiwZ9cIGw,4.22,9,0
ctmqtV7A6ULXtT2sAa80EA,4.62,126,33
JhuPzF_CzT5ilsB_aE9Zhw,1.5,2,0
kPGn-oDE3Q3sczhGPtsZjQ,3.67,3,0
sCpfqFL2B9LkcXMBxBsRhA,1.0,3,0
GITToDhlWa5_wNpj5emdSQ,5.0,1,1
5Nf8EdeXKFyhcAUmRovsrg,4.0,40,5
q2Huxqya8xLGuxXvf8mITA,3.42,78,22
KqXhU1_OgLuBFCJ4t0EssA,3.14,7,15
q9CXC7Oq0AshDnY3N6g_cg,3.2,5,0
WFeFiCNqSNhTd4kwr8DRAQ,4.0,1,0
kMrXWlZt-Zl23eqz6xfs-A,3.86,36,0
26AT2SKqB1oKIh_ttWRM9Q,3.86,5,5
N0GhGP2Dm7XiOQDm2qF99A,4.0,1,0
E0jdu0_gGTIW6F_YmVWuyw,4.31,13,0
WvnhS-A7CiOuOfgqtpJJxQ,3.81,73,38
escecB6kxTNTHQjUiIND4A,5.0,1,0
bPGuONwu5506SbXquIoNPQ,2.33,3,0
kT1aOzTklS40hwRy3Zvq0A,4.27,44,69
frh-7Xf41UxrdDiHegTkmA,3.0,3,0
6-WigovJTz8m9QYC0PAEFw,4.21,12,0
OQbPHuGOHxWI7xSxNaSJ0Q,3.67,8,8
cvvbqQatI21Ev8l_4eY0Cg,3.13,7,0
HDo70mAb5PQY4HvqsBQTNw,3.67,2,3
LHkSHHyRu_dDomMWC36udw,4.33,3,0
R55Ae0OCZU0T92VcrjbBEg,4.0,12,2
gIM5V7a0nG_XwcC33zLwYQ,1.0,1,1
d524yvZOkUEg2CwylUYvRQ,1.0,1,0
ZIDip9H1wSA3AWDrqOIoDw,2.5,2,0
3j31nAQTM9O4uEmGSht31g,2.86,21,6
MDSu0M43mX_rSGWsGvZ7fg,4.38,40,0
wbA0-pCLIbGzlbvPHuwyrg,1.0,2,0
QPPgrlRtln6lbf9TRkzxLA,3.92,23,9
Yy1w22ES-wO7_DSnpKFCCg,4.6,10,0
oNKhcuQR9wbnYj4zvkWL9A,4.22,17,2
UyGjyDCq5zckZgAoy3nCrQ,4.38,29,0
Ux3FlBv4CABwGwaclhMeJA,4.08,11,13
0_Wi-S_QknNVTXAkggEB_g,1.57,6,1
3bBxhMvgdF8MlZ0avCGf-Q,3.43,6,0
LZ2XZ4Ax15-vogLLyY8KYQ,5.0,3,0
qnpGiAn9alEfUK2UKLApog,3.0,2,0
KV7AZaT4VsMn8B8NF_nb6A,3.33,138,17
KdCZ362r20hJ5io0HtutVQ,5.0,3,0
woa7hIvBqd1qa4Ax2YczQQ,3.0,2,0
KZZt6mz7Dj5rkbhOU9sIbQ,4.7,10,0
dzkBXNHMw2Ia1JbuNohxQA,4.4,5,0
4oIPX1n3trOkBTEBUX2kyQ,5.0,1,1
k8-2p9cEy28LAOm-y1jFFw,4.33,6,5
IGWC2NmEkvt0Th4PE8hWpg,3.49,91,100
j4sHFtJ8QBLsT0dVFGM59g,3.84,19,0
0R8ozGpxMcU9oOS2mb23sQ,3.4,5,0
TtJqfCnWIpeAEPBYbawZbg,3.43,45,8
JSmWRpGTMGttQONAm5e2KQ,4.0,11,5
1gjEkxCxo5IC0rEPeKbNPw,4.33,313,128
9t2OrrGLXMh8cMVWJQ1xoA,3.33,3,0
mvVLYEWO-3tzkibwY-EAsg,2.5,2,0
